Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/installation-guide/upgrading-photon-os-4.0-system-to-photon-os-5.0/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,grammar,"...nfigure photon-mgmtd , use the mgmt.toml f...","[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,grammar,......,"[ARROWS] Do you wish to insert an arrow?. Suggestions: →, ⇾, ≥"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘'’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-the-network-configuration-manager/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-kubernetes-services-on-the-master/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-kubernetes-services-on-the-master/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-kubernetes-services-on-the-master/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-kubernetes-services-on-the-master/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-a-new-repository/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/creating-a-startup-service/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/creating-a-startup-service/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Target,  target"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/analyzing-system-logs-with-journalctl/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-guest-os-using-cloud-init/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-guest-os-using-cloud-init/,grammar,......,"[COMMA_COMPOUND_SENTENCE] Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).. Suggestions: , and"
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-guest-os-using-cloud-init/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/blank-screen-on-reboot/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/deploy-a-containerized-application-in-photon-os/,grammar,......,[RECOMMENDED_COMPOUNDS] It’s more common nowadays to write this noun as one word.. Suggestions: username
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/deploy-a-containerized-application-in-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/deploy-a-containerized-application-in-photon-os/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: the
https://127.0.0.1/docs-v5/installation-guide/building-images/build-iso-from-source/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/security-policy/disabling-tls-1.0-to-improve-transport-layer-security/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/security-policy/disabling-tls-1.0-to-improve-transport-layer-security/,grammar,......,[EN_WORD_COHERENCY] Do not mix variants of the same word (‘cipher’ and ‘cypher’) within a single text.. Suggestions: Cypher
https://127.0.0.1/docs-v5/administration-guide/security-policy/disabling-tls-1.0-to-improve-transport-layer-security/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/installation-guide/building-images/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/enabling-raspberry-pi-interfaces-using-device-tree/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/enabling-raspberry-pi-interfaces-using-device-tree/,grammar,......,[EN_WORD_COHERENCY] Do not mix variants of the same word (‘customise’ and ‘customize’) within a single text.. Suggestions: Customized
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/enabling-raspberry-pi-interfaces-using-device-tree/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/build-iso-from-source/building-the-iso/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/executing-update-and-rollback-using-a/b-partition-system/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/executing-update-and-rollback-using-a/b-partition-system/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/checking-the-version-and-build-number/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/expanding-disk-partition/,grammar,......,[ALL_OF_THE] Consider removing “of” to be more concise. Suggestions: all the
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/expanding-disk-partition/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/expanding-disk-partition/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/expanding-disk-partition/,grammar,......,[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: resizes
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/expanding-disk-partition/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/concepts-in-action/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-permissions-on-network-config-files/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-permissions-on-network-config-files/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-permissions-on-network-config-files/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-permissions-on-network-config-files/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Network,  network"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/configuration/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/inspecting-network-links-with-networkctl/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/inspecting-network-links-with-networkctl/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: FFF, off, FFA"
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/inspecting-network-links-with-networkctl/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-kubernetes-services-on-the-master/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/installing-the-iso-image-for-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/installing-the-iso-image-for-photon-os/,grammar,......,[A_INSTALL] The word ‘Install’ is not a noun.. Suggestions: Installation
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/installing-the-iso-image-for-photon-os/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/installing-the-iso-image-for-photon-os/,grammar,......,[UNLIKELY_OPENING_PUNCTUATION] Loose punctuation mark.. Suggestions: 
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/installing-the-iso-image-for-photon-os/,grammar,......,[AFFORD_VB] This verb is used with the infinitive.. Suggestions: To add
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/creating-a-startup-service/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/installing-the-iso-image-for-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/installing-the-iso-image-for-photon-os/,grammar,......,[ENGLISH_WORD_REPEAT_BEGINNING_RULE] Three successive sentences begin with the same word. Consider rewording the sentence or use a thesaurus to find a synonym.. Suggestions: No suggestions
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/installing-the-iso-image-for-photon-os/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: for
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/installing-the-iso-image-for-photon-os/,grammar,......,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “Photon Developer” only once.. Suggestions: Photon Developer
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-guest-os-using-cloud-init/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/installing-the-iso-image-for-photon-os/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/installing-the-iso-image-for-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/installing-the-iso-image-for-photon-os/,grammar,......,[ENGLISH_WORD_REPEAT_BEGINNING_RULE] Three successive sentences begin with the same word. Consider rewording the sentence or use a thesaurus to find a synonym.. Suggestions: No suggestions
